CCG_CODE,CCG_ONS_CODE,CCG_NAME,STP_ONS,STPNM,REGION_ONS_CODE,REGION_NAME,Appointment_Month,APPT_STATUS,HCP_TYPE,APPT_MODE,TIME_BETWEEN_BOOK_AND_APPT,COUNT_OF_APPOINTMENTS
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Face-to-Face,1 Day,4064
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Face-to-Face,15  to 21 Days,5218
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Face-to-Face,2 to 7 Days,10723
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Face-to-Face,22  to 28 Days,3672
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Face-to-Face,8  to 14 Days,7543
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Face-to-Face,More than 28 Days,1390
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Face-to-Face,Same Day,29852
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Home Visit,1 Day,39
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Home Visit,15  to 21 Days,3
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Home Visit,2 to 7 Days,39
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Home Visit,8  to 14 Days,15
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Home Visit,More than 28 Days,1
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Home Visit,Same Day,339
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,1 Day,668
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,15  to 21 Days,110
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,2 to 7 Days,1087
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,22  to 28 Days,45
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,8  to 14 Days,551
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,More than 28 Days,18
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,GP,Telephone,Same Day,3393
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,1 Day,2916
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,15  to 21 Days,5690
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,2 to 7 Days,11034
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,22  to 28 Days,3886
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,8  to 14 Days,8208
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,More than 28 Days,4080
D2P2L,E38000250,NHS Black Country and West Birmingham CCG,E54000016,The Black Country And West Birmingham  STP,E40000008,Midlands,MAR2019,Attended,Other Practice staff,Face-to-Face,Same Day,10720
